,gene name,Python_coef,Python_intercept,Python_phi,NLL
0,ZRANB2,0.04827331989467347,4.217562828252773,0.16574523925781273,930.8548972408338
1,ZNF839,0.9394606357653826,1.8191747299315104,0.9999999237060546,68.86096282417861
2,ZNF80,1.15656278295259,2.6478374832835074,0.6574196636199972,50.943426618159286
3,ZNF692,-0.6239970388893121,5.638324385530279,0.000156250000000194,73.38606486504995
4,ZNF609,-0.49622231437736614,2.463874499548039,0.9999999618530273,53.469442108571116
5,ZNF532,-0.43002018703158773,0.38642160314736723,0.6622378540039082,297.3715545024954
6,ZNF420,-0.21147265072298982,4.361525714669738,0.47446916198730604,168.0111330979726
7,ZNF215,0.42313800183857886,1.6568587588598973,0.4111711114883434,106.82784991458507
8,ZNF106,-0.861854114318011,5.2536938722044955,0.359523681640626,296.27308443571866
9,ZFP30,-0.3008156269322174,3.606839265580535,0.6141889343261736,111.22317032388297
10,ZFAND6,0.09979759169294958,3.5621510547791475,0.3089786903181493,1452.5020961386313
11,ZFAND2B,-0.10239717644385449,4.134607906160211,0.358379003226758,602.1389544756543
12,ZEB2,0.29965870036449344,1.5863992212672708,0.270478598785401,2312.583161421371
13,ZDHHC2,0.7600351092970377,2.295433671100318,0.9999999237060546,99.84065503160642
14,ZC3H4,0.6066517004726242,2.8378442644191413,0.5777293167114275,71.79558517874841
15,ZBTB7A,0.32880361783951495,0.046317456110669064,0.8338379669189481,718.9786250540224
16,ZBTB18,0.44181949998490827,0.3566701262768233,0.9999999618530273,58.958634622837266
17,YWHAZ,0.1698880932374526,5.085397130965795,0.03354377288818371,2845.845103320393
18,YIF1B,-0.04774450953743935,3.0349533599077345,0.37873939726352795,1501.4949066849429
19,WHRN,0.5731795027476982,1.4327483269044634,0.3173044433593758,442.1624930767577
20,WDR81,0.7686238716998859,1.5040995758984108,0.9999999618530273,87.77678176078568
21,WDR66,0.0312114451761107,3.0445505700624294,0.000156250000000194,15.670464771303331
22,WDR45B,-1.8323920095742896,7.57288301736356,0.6274314143210669,83.49699210127665
23,WDR34,0.05581149611232141,4.822586742933366,0.11181506347656252,176.37925081147444
24,VSIR,0.1850295066163735,6.65860036649532,0.12664838504791268,156.9692852690493
25,VSIG10,0.06688599756746375,1.8311756872939933,0.8507080526232746,225.81225901992337
26,VPS26B,-0.41637028770946627,5.436394630997058,0.4201994634568703,116.78747729030917
27,VPS13D,-1.333404674457366,5.225906928817138,0.4435538330078138,112.43773731150755
28,VNN2,-0.5341465521835218,1.6676976791345057,0.5463882071390764,2180.754419923732
29,VMP1,0.10332268720612084,2.014041836731656,0.23103973388671922,3003.1722719821173
30,VIPR1,-0.19220990167589377,1.8655713367172693,0.8142201309204129,169.1988492171804
31,VAT1,0.06930271803839148,4.47514591758271,0.2879364756345756,176.45392758600627
32,UXS1,0.4714486243859681,3.0859499362355276,0.9999999904632568,137.9538075203401
33,UTRN,-0.30807380668040074,4.185680743432262,0.6145064156651516,692.5865830125656
34,USP7,1.4603700706553981,-1.386275755290399,0.10750000000000001,21.198463238961278
35,USP22,0.026925106548223294,4.695541551679172,0.3555595439672479,304.8887896425609
36,UNC45A,-0.9984294105416367,5.519772169733357,0.5862293395996112,256.16687193684373
37,UBE4B,0.4798690204718232,3.2183803037780248,0.7353982252359413,280.06351732519096
38,UBC,-0.6135233587259799,8.294691912962397,0.019227218627929803,673.0004182871162
39,TXNL1,-0.060901049658441286,4.757476878714149,0.15589455521106738,793.5159750182146
40,TUBA1C,0.2566764907887102,4.212272739680458,0.40802196866955964,917.5714575735516
41,TTYH3,0.38712485133283403,1.9924486308400227,0.9999998474121093,26.29550597427423
42,TTLL12,0.09900545281247575,4.344151361685525,0.601969070434572,65.7313232928803
43,TSPAN4,-1.0970345829897412,1.811876088843658,0.4828361189985266,574.2549429801757
44,TSPAN3,1.0136727277223658,4.069957491791725,0.07360034179687505,872.3905597543138
45,TSN,-0.11003926272381437,6.093267058943954,0.12501947021484383,116.71075935081278
46,TSC22D1-AS1,-1.5739117335132367,1.673983310687977,0.9999999618530273,35.96295064379529
47,TSC22D1,-0.9868992719766543,2.686068429957209,0.8770331555306938,679.2728784906694
48,TRPV3,0.826674506993264,1.8123714949149945,0.9999999618530273,63.53264981197998
49,TRIM41,0.2927655572999143,3.2531171932527663,0.3240598860740671,336.4071541627327
50,TRIM36,1.7578743031343778,0.10535949872647649,0.9999999618530273,39.577158257429204
51,TRIM34,0.25548480990824407,1.675652195392301,0.22460937500000044,1347.1160981635353
52,TRIM16L,-0.22805723249657162,3.6375757698058693,0.9999999237060546,27.00464405008404
53,TRABD2A,-0.03714747708062742,3.0962453286200873,0.5935181932523865,223.07159006293216
54,TPRG1,-3.1648185148203725,3.9120406441648905,0.9999999618530273,22.50432155887945
55,TPRA1,-0.1285636716523908,2.6716235818676326,0.5043839721679703,946.1924693169659
56,TPM1,0.0353806332974947,3.8014095018418246,0.6688647384643575,129.41607840502533
57,TPI1,0.5128305262799966,5.13573358887167,0.01237316894531262,1955.833455138274
58,TNS4,-3.52322865520245,5.081366853254657,0.9999999952316284,80.47244605763011
59,TNPO2,-0.5745951778757916,1.0900448854847367,0.7417823181152368,434.1295320275695
60,TNPO1,-0.0017093225618285638,1.1560892343139413,0.2514263000488286,2809.60954473723
61,TMEM94,-0.16379191533867837,5.771409243074416,0.9999999237060546,19.99193969628557
62,TMEM43,-0.8956251716446206,6.254575564528048,0.30594731690883714,131.57106841127114
63,TMEM202-AS1,0.5775620770533969,0.33427102366699024,0.8334938049316433,279.640196573297
64,TMEM176A,1.4555016060142583,6.0597641270206815,0.000156250000000194,18.8292259843997
65,TMCO1,0.0962965545370327,6.63871159334223,0.35489321470260715,155.48778689424765
66,TINAGL1,2.3350847911020414,0.4056443535639425,0.000156250000000194,6.767871474023171
67,TESPA1,-0.17984664704821796,3.2061112929989486,0.21448590087890665,1215.565118367458
68,TENT4B,-0.10766004439495788,1.8123890535382607,0.9999999809265137,118.79398143424416
69,TEAD2,-0.17396187435160734,1.4469392026536991,0.9999999809265137,87.69146276263484
70,TCF3,0.0392035038270528,0.4054633912522469,0.9999999809265137,63.00806758449509
71,TCEA2,0.42794495165364477,2.6160211290061683,0.8164121708326069,249.25766811188623
72,TBRG1,0.03646397803504518,4.59161385700776,0.11652246093750004,1167.029938746562
73,TBC1D1,-0.07604434945227069,1.7451999344298323,0.9999999904632568,138.66634465500323
74,TACC3,-0.1424536653098553,2.0621218151364804,0.9505708101004393,284.7951560009437
75,SYVN1,-0.24146755247140012,1.1149834509492842,0.24656099696159411,6988.247142281744
76,SYT17,-0.3483477665144627,1.160801528385808,0.5119560241699233,360.6326750581261
77,SYNE2,0.5062201258266041,1.6422361786559265,0.9999999237060546,38.83216341388521
78,SULT1A1,-0.2795353416878536,1.9541239885322796,0.8497558746337919,376.30542396791543
79,SUGCT,1.752894196623786,-0.9693749278175939,0.9999999952316284,96.91319258010707
80,SUCLA2,0.13871488755866762,0.37630225228921765,0.4045337677001965,3024.0273190176445
81,STARD13,0.5007845372268228,0.28767907401884474,0.9999999237060546,14.717738805334623
82,STAP2,-0.1431307815922579,0.9163099730709665,0.9999998474121093,20.225216474533383
83,STAM,0.14540825993965742,4.2774372217950924,0.09117871093750002,266.47457109372726
84,ST6GAL1,0.1536657276037901,0.6242303372463212,0.47753877832315544,5730.557629807855
85,SRGAP2C,-0.012568294848266374,1.5679360610791253,0.7843183593750027,586.0949802708939
86,SQSTM1,-0.13674859672683506,3.168038446304468,0.47757156372070453,349.77586299196355
87,SPON2,0.5686859084461419,0.9279764781486428,0.9999999952316284,74.78026174405996
88,SPNS3,0.537967402855277,4.465935598099669,0.000156250000000194,10.380594991984081
89,SPHK1,-0.30681078051544575,1.7269874923127657,0.36342155284881694,156.55433817717653
90,SPART,-1.2845245254565598,5.453845893359083,0.3915256805419932,124.00658498135074
91,SPAG4,0.8386615218047722,1.40311741985223,0.7848106180400316,677.276788158121
92,SOD2,0.13497346980132102,0.8378230611464892,0.4785303115800269,6691.821753916426
93,SNX8,0.039271809013568346,0.7259117529373843,0.9999999904632568,229.33207935239855
94,SNX1,-0.02644940996311993,3.2208978696941895,0.28915899016857216,1642.7968668132837
95,SMN2,0.19069481363465052,0.1541277626057201,0.9999999618530273,73.5818995504824
96,SMIM20,-0.26440263246697915,2.729133902754139,0.20721252441406285,2088.9003603823207
97,SMG8,0.1500443165885565,3.2795114634048157,0.000156250000000194,165.87967768635843
98,SMG6,-1.8106554140499784,3.9797164291481812,0.9999999618530273,61.564117997339196
99,SMCO4,-1.6935021265610457,4.075185817744391,0.3663576507568369,995.5847443887403
100,SMARCD3,-0.37299422976584695,3.9702803045205934,0.9999999618530273,48.321552556991094
101,SLC7A5,2.1498517904591496,4.429185772185163,0.05623236179351815,111.96099010280149
102,SLC29A1,-0.10129516086042994,0.06463257066858397,0.8115165100097683,792.7008125551152
103,SLC25A44,0.13309055439074488,3.5468834213769327,0.20054705810546908,225.81732867397534
104,SLC16A1,0.7798411702356088,4.301571326280399,0.000156250000000194,98.49864544091196
105,SKI,-0.1465749090538946,0.6931366891773304,0.08906250000000002,31.1719878755848
106,SIN3A,-0.01139513253715696,1.3879717874163533,0.35421530151367275,1784.1259422781209
107,SHISA8,-0.9050661733329809,1.7578305993305587,0.9999999618530273,67.25767989860134
108,SHC4,0.28771116007543396,1.0985901298090157,0.10250000000000001,7.25336481407963
109,SGK3,-0.3668191670442616,0.7263952442834007,0.6827204589843772,1691.7539000913644
110,SGK1,0.16386415872018606,3.228676570859998,0.19882239081167302,962.0273253201909
111,SFXN1,0.06509728161524826,3.5393095928212324,0.31058772277832103,1191.4197132842853
112,SFPQ,-0.06494637177075359,2.478963270205736,0.17063336181640654,3470.637590832568
113,SET,-0.11026585727704574,0.1588905343638683,0.26116818695068417,12664.200797943517
114,SESN3,-0.37092652742354537,4.979389271719091,0.11718773388862613,347.126358907881
115,SERPINB6,1.3264933647373356,5.709573498417715,0.000156250000000194,41.819712952426755
116,SERPINA1,0.793625261190477,3.6214489190480066,0.171893938342625,199.75170940057393
117,SEMA4D,-0.05141450838995165,0.4707143815951329,0.6118312276840228,3400.9620767697447
118,SEMA4A,-1.1475969725222452,2.7030129583171125,0.24686950683593803,666.1948506281578
119,SELL,-0.3880050386333377,2.136955060711389,0.5842282867431658,1153.4008372729118
120,SEC63,-0.09238972297303784,4.677093489160864,0.000156250000000194,378.0734997949554
121,SEC61G,0.02988197624850779,7.609859153940985,0.000156250000000194,158.2858017472702
122,SCRN3,0.5825057943667284,3.5688146004762507,0.24558233642578178,275.3717054694338
123,SCNN1A,0.6931575563707075,-0.6931426606670211,0.9999999237060546,4.682131303535346
124,SCFD1,-0.25868828550534995,4.3488470574753055,0.4590531795144094,339.6121586221245
125,S100A2,0.8947991160559227,0.213601913773877,0.9999999988079071,109.07549939371275
126,RTKN,-0.29822297788479335,2.1575706539890103,0.501524505615236,164.28006266988587
127,RRAS2,0.2266572091737516,3.809998535389694,0.27750042724609447,252.95825696438015
128,RPTOR,-0.06294147160412383,3.078431145293114,0.6071685180522519,314.51599363475634
129,RPS28,0.11761637255484088,11.58848018121702,0.00013291328430174764,80.84093093538587
130,RPRD1B,-0.786337284998082,2.940873886631496,0.7183288574218771,778.6630164949995
131,RPLP0,-0.24745246989016445,-2.2331526855161705,0.7703853225708033,453.48016595467334
132,RNF207,-1.1962453277814913,3.761187020333315,0.9999999237060546,32.33052165275277
133,RMI2,-0.10399314462452053,1.8433326714122278,0.930154067993167,321.97588626527715
134,RIMKLB,0.39002523981524684,5.278092008590839,0.000156250000000194,25.208044713346855
135,RILP,0.21965930655261898,2.198424843007845,0.6921013643831035,240.82437934702915
136,RHOF,-0.48159317612050034,6.176410683785333,0.13283611907958998,448.8526787748559
137,RGS3,-0.46288785527846765,1.2852316025316135,0.6860116078779122,2161.5006736770733
138,RGS14,0.01142767763482559,2.7924272788720383,0.31727252197265704,2171.042221691007
139,RGS10,-2.2041080217862294,4.283555461264314,0.9999999618530273,60.81272513381628
140,RGPD5,0.6946311787298192,1.9886151447695646,0.548633880615236,416.80616706671657
141,RGL1,2.105089500698733,-1.9298927654877822,0.9999999904632568,97.99337211773131
142,RFX2,0.16236488975356642,0.7341372118654415,0.8843569183349638,319.61321882955366
143,RFTN1,0.34087687507298103,4.737792906423995,0.34555908669212576,547.2215282491379
144,RFESD,0.050686448833581116,4.591753636622575,0.9999996948242187,45.026730848137916
145,RCCD1,-0.6274361583543066,4.271776981155938,0.19207414517402688,167.2051683154549
146,RBM39,0.05661504416891789,5.906924653466845,0.02949737548828138,908.7487409808848
147,RBM15,0.36577149697424965,4.1067364399620185,0.000156250000000194,183.44087676627913
148,RASSF5,-0.1713502260162907,4.703897275217759,0.11305700683593753,826.4071325990104
149,RALGPS1,-1.0635839580227338,4.099875706891771,0.000156250000000194,146.99987873585303
150,RAF1,-0.10996829477230945,4.546702005362791,0.33908462524414146,341.05155552782537
151,RABGAP1L,0.35765804956595676,1.473211763142011,0.47869743546545646,4449.34193805118
152,RAB40C,0.7935176571502391,2.3832939682635668,0.5934461593627947,83.0755974155855
153,PXK,-0.2707813297882713,4.6960931247632605,0.18420400667190584,485.71324830729634
154,PVT1,0.47801215203092584,2.7574742984873284,0.738996116638186,476.85370370171967
155,PVRIG,0.09974186272564975,1.343725405304498,0.9999998474121093,58.188704865006834
156,PTPRK,1.566095402919819,0.5067921724491753,0.9999999988079071,800.589904918618
157,PTP4A2,-0.13047461989581766,1.8101218157243155,0.9999999618530273,56.43328077046347
158,PTDSS2,0.03004158458973892,0.6225354422807245,0.9999999809265137,246.67022951032914
159,PTAFR,-0.5757582156310053,6.386882762943954,0.9999999618530273,34.63826672232014
160,PSMB9,-0.3638177031316308,7.402591143541155,0.06699086015671493,512.9001318409256
161,PRRX1,-0.2635857709422122,0.1548549884732522,0.24978543090820365,39.73281160036696
162,PRMT7,-0.8780273668198473,5.475451405848974,0.4718160552978529,129.66423305007794
163,PRKAR1B,0.14438568885643432,0.8735306766495177,0.6900107345581076,1037.9165761601591
164,PRICKLE2,2.8332154416901405,0.42489516836206254,0.9999999237060546,33.13355360654825
165,PRDM15,-0.9598551130624275,2.0448781824649966,0.9463212203979524,323.520920842074
166,PRCC,1.7633958363665856,-4.394479560594307,0.9999999237060546,38.39689168011189
167,PPP1R7,0.06832556507576457,2.7974652832818676,0.101953125,2613.0050371857333
168,PPP1R26-AS1,2.1690238369375114,-1.9458668638319678,0.10484375000000001,15.379469670023335
169,PPIE,-0.6307175426475826,6.612486195521678,0.000156250000000194,126.361317906176
170,POU2F2,0.3503102393616756,4.057540104653597,0.34943198701418887,1176.2647359646567
171,POLR3E,-0.5214883588032198,6.635912204522247,0.9999996948242187,28.983174314369933
172,POLR1A,0.3377042504995067,1.178662378069928,0.1,42.119889856975234
173,POLD4,-0.31528660225156135,6.229653186842164,0.018541259765625144,909.6603136760964
174,POFUT2,0.31098439129406735,4.2033373516292585,0.237529174804688,139.2469947039723
175,PMEL,-0.0025695077440695,-3.0680434866798327,0.9999999952316284,61.38704787597102
176,PLEKHA5,1.200819192744916,1.446018688518031,0.824324249267581,100.71415908324444
177,PLCXD1,0.295494039079539,1.386278164885496,0.9999999904632568,146.53229771895042
178,PLCD1,-0.20935504946796743,1.6077341882659044,0.8387575378417995,678.8655848072801
179,PLB1,1.7788679772350902,-0.6061296431890149,0.9999999237060546,41.11408168841051
180,PLAUR,-0.39547617744659536,4.558294594372736,0.477956364348323,131.3039659701646
181,PLA2G6,0.024419880925925994,3.5618899824122723,0.8262266235351592,153.07392977817443
182,PITPNC1,1.1796357516383424,-0.13817961028410336,0.9999999904632568,66.4668625635306
183,PITPNB,-0.2657254452761877,6.342644129549337,0.27160755764544076,107.13233096461035
184,PITHD1,-1.4868452369169094,7.030644043770144,0.10335937500000002,213.88472387953374
185,PIK3R2,0.5664445390600057,2.6178182431060795,0.8259731734022527,112.47747097527264
186,PIGA,0.17249829542935885,2.630792158559905,0.37085165405273535,291.7581367549596
187,PIAS3,-0.19195113173615838,0.575828314778192,0.6584741058349628,1518.8554583424996
188,PI4KA,0.44468343295760326,3.506581347065921,0.9999999237060546,28.446624571974297
189,PHYH,-0.06740570343898383,0.8341110531321467,0.7354636245131517,1410.856060214553
190,PHPT1,0.036823991013990566,5.895321638173531,0.02804587097167981,338.96374833469656
191,PGRMC2,0.11375194171431735,3.266650765519641,0.8035933760896352,158.0034237377111
192,PFKFB3,-0.11534765336805528,2.8989325018673777,0.6961095404329558,685.0428315143951
193,PECR,-0.005322536071297701,4.649744444659879,0.000156250000000194,127.89968667539739
194,PDE7A,0.48777403889092746,2.0816329366320687,0.5891202433258312,659.9102958557987
195,PDE4D,1.1202732165376759,-0.6830932824318691,0.8938606109619169,5116.123831935856
196,PDE4A,0.624662678794937,0.014749393368373904,0.8981441345214872,263.10695823544836
197,PAX9,0.5542668375786833,1.7917597579333733,0.4679170607239021,18.20032858937627
198,PATZ1,0.5321438879822382,0.9444428959327145,0.9999999904632568,345.2195708248924
199,PARVB,0.02870732186200202,3.3331753362738388,0.2556378444433218,885.7377276756283
200,PARP3,0.11340690840499373,1.4564124923360604,0.3136159820556648,1506.284978256268
201,PARP1,-0.11160111688315777,3.7615036529404513,0.1865493164062503,2227.573098856622
202,PALM2-AKAP2,-0.18362767472561511,0.8638597785873664,0.6376995544433615,6698.835178554004
203,OXSM,0.08894886688106199,1.2539510240500493,0.5443648681640643,1027.2126826951567
204,OXR1,0.12891488366247317,2.6072728873631306,0.47594356380701197,858.2543434276231
205,OTUD4,-0.3027877573085486,5.206077770050323,0.5171018829345718,66.99514887395249
206,OSBPL3,-0.7022960693832676,1.684508164589919,0.8687630697742134,1679.6078440281901
207,OLR1,-0.31299317841596647,0.42247464074008173,0.4052595381259929,191.13776362401842
208,NUTM2A-AS1,0.4267962325342943,4.9088724253550335,0.4199432559818041,303.951755830489
209,NUDT1,-0.7710923188572456,5.132683394968726,0.23035278320312547,528.6614288456773
210,NSMCE1,-0.006027061327456824,3.0923328424660843,0.2795674438476569,1471.4120940040452
211,NRSN2-AS1,-1.4848560916733122,3.8918173316138303,0.9999999237060546,39.408908503516095
212,NRN1,0.36082502805578137,1.1581685480168185,0.7506742782592798,115.06924726849323
213,NRDE2,-0.009340871044201917,3.5120689482110388,0.42790682983398554,227.93321773653884
214,NR2C2,0.27231575840095634,2.3905906854609773,0.7309749298095727,224.91070795446066
215,NPAS1,1.0922563095195403,-0.4281485644417639,0.6675081253051779,208.13484984726657
216,NOL4L,0.3519499419172102,-0.3308901340297693,0.7436047668457055,137.1710246557768
217,NOL3,0.1822495786862452,0.5206196674730916,0.6702871398925802,225.20398886913205
218,NEURL3,1.7852352056551228,-1.5158672741800858,0.7917154462292817,36.43260558972775
219,NDC80,-0.05399575501070654,2.2440210721781257,0.5795795575931713,327.9831902188562
220,NCAPD2,0.015318103086554576,1.1064221570049433,0.4698924102783216,586.0604913298655
221,NAGK,0.036002964863518686,3.986041452164742,0.098984375,625.8222208213707
222,MYO7B,-0.4987264341723135,0.3751663614678105,0.5260313838519171,302.19940522098534
223,MYEOV,0.7492183595505095,2.564972973349041,0.9999999237060546,44.00521309098919
224,MTSS1,0.21901363578396552,0.90173360146898,0.4940892736852184,2912.4848154624633
225,MTMR11,-0.5908356312446775,2.564916081432097,0.9999999618530273,18.805044429109103
226,MTA1,0.9564712688806362,1.8526625465027147,0.9311048658639223,216.51508791743294
227,MRPS2,-0.10688826371511861,5.361311379383153,0.000156250000000194,226.65905786984487
228,MPHOSPH6,0.32003746812931394,6.516924217714264,0.9999998474121093,38.54787718671193
229,MPEG1,0.01117852956398566,5.755638836533972,0.6934134475886842,61.73761993974369
230,MORN1,0.04735290495330127,3.0193772171887834,0.6653426403366052,118.90790679130207
231,MNDA,-0.3688132513588779,4.413614417249124,0.012804687500000156,438.7093333720178
232,MND1,-0.44394216252175167,5.117052917778563,0.5358107065017929,35.284174765463554
233,MIR9-3HG,-0.20594906054682685,0.4463417204537278,0.8052390747070339,306.07131805953696
234,MIR3681HG,1.1713018690111041,-0.5948752944014366,0.8095390708029296,473.49248388909444
235,MIR29B2CHG,0.6712664151534733,0.2640650741557144,0.8416711425781276,553.0859840740675
236,MINDY1,-0.2773532469486516,1.615457263827854,0.9999999904632568,298.41618072100374
237,MGP,-0.3448338409903507,1.098629691864824,0.9999999952316284,22.419758247956583
238,MGAT5,0.0551132109174907,-0.044210199496162436,0.4869298017025009,2284.5430645434944
239,MFSD12,0.41474442205662665,2.58657834018485,0.6236983261108417,165.42003122820137
240,MFSD11,-0.311194501502051,1.5566165258433158,0.383707275390626,2366.996469282114
241,MEI1,-0.6361779969310983,2.715554028935177,0.23290072631835984,1881.3156331722143
242,MED13L,-0.5588081722647039,0.9444462246279154,0.9999999618530273,43.16943449063096
243,MCC,-1.6691248414979367,4.23408611581968,0.9999999618530273,34.06100596570543
244,MCAM,0.38301177894346017,2.7080517742859636,0.9999996948242187,15.708199136087881
245,MATK,0.5926516854708579,4.350953253818548,0.11618444824218754,120.54617689782458
246,MAST4,0.05585211992520712,0.43071034039897493,0.8665230560302762,766.5657442583647
247,MAPK8IP3,-0.49814129126080686,6.092032516369243,0.9999999237060546,80.64126601565282
248,MAP4K5,1.675853684259882,5.038303436883548,0.2227646888494496,83.1196069272393
249,MAP2K2,0.19391334995189913,4.464203175080737,0.44327135756611946,145.1994851011873
